year,total,stock,capture,taxa,E1
1992,397878,Pagellus spp,3179,Pagellus spp,952153040.5
1992,397878,Pagrus pagrus,3712,Pagrus pagrus,952153040.5
1992,397878,Pagrus spp,377,Pagrus spp,952153040.5
1992,397878,Plectorhinchus mediterraneus,0,Plectorhinchus mediterraneus,952153040.5
1992,397878,Sarpa salpa,4086,Sarpa salpa,952153040.5
1992,397878,Saurida undosquamis,227,Saurida undosquamis,952153040.5
1992,397878,Sciaena umbra,118,Sciaena umbra,952153040.5
1992,397878,Sciaenidae,811,Sciaenidae,952153040.5
1992,397878,Serranidae,820,Serranidae,952153040.5
1992,397878,Siganus spp,101,Siganus spp,952153040.5
1992,397878,Sparidae,15563,Sparidae,952153040.5
1992,397878,Sparisoma cretense,32,Sparisoma cretense,952153040.5
1992,397878,Spicara maena,508,Spicara maena,952153040.5
1992,397878,Spondyliosoma cantharus,561,Spondyliosoma cantharus,952153040.5
1992,397878,Synodontidae,907,Synodontidae,952153040.5
1992,397878,Trachinus draco,4,Trachinus draco,952153040.5
1992,397878,Umbrina cirrosa,993,Umbrina cirrosa,952153040.5
1992,397878,Argentina spp,0,Argentina spp,952153040.5
1992,397878,Cepola macrophthalma,0,Cepola macrophthalma,952153040.5
1992,397878,Conger conger,2316,Conger conger,952153040.5
1992,397878,Eutrigla gurnardus,2015,Eutrigla gurnardus,952153040.5
1992,397878,Lepidopus caudatus,140,Lepidopus caudatus,952153040.5
1992,397878,Lophius spp,3967,Lophius spp,952153040.5
1992,397878,Perciformes,993,Perciformes,952153040.5
1992,397878,Polyprion americanus,23,Polyprion americanus,952153040.5
1992,397878,Scorpaenidae,2098,Scorpaenidae,952153040.5
1992,397878,Triglidae,10316,Triglidae,952153040.5
1992,397878,Zeus faber,392,Zeus faber,952153040.5
1993,403864,Argyrosomus regius,945,Argyrosomus regius,998017400.5
1993,403864,Boops boops,32146,Boops boops,998017400.5
1993,403864,Dentex dentex,3039,Dentex dentex,998017400.5
1993,403864,Dentex macrophthalmus,221,Dentex macrophthalmus,998017400.5
1993,403864,Dicentrarchus punctatus,100,Dicentrarchus punctatus,998017400.5
1993,403864,Dicentrarchus spp,1478,Dicentrarchus spp,998017400.5
1993,403864,Diplodus sargus,772,Diplodus sargus,998017400.5
1993,403864,Diplodus spp,4359,Diplodus spp,998017400.5
1993,403864,Epinephelus spp,1401,Epinephelus spp,998017400.5
1993,403864,Gobiidae,2533,Gobiidae,998017400.5
1993,403864,Lithognathus mormyrus,45,Lithognathus mormyrus,998017400.5
1993,403864,Liza saliens,6,Liza saliens,998017400.5
1993,403864,Mugil soiuy,73,Mugil soiuy,998017400.5
1993,403864,Mugilidae,21304,Mugilidae,998017400.5
1993,403864,Mullus spp,20083,Mullus spp,998017400.5
1993,403864,Oblada melanura,1623,Oblada melanura,998017400.5
1993,403864,Pagellus acarne,133,Pagellus acarne,998017400.5
1993,403864,Pagellus bogaraveo,0,Pagellus bogaraveo,998017400.5
1993,403864,Pagellus spp,3114,Pagellus spp,998017400.5
1993,403864,Pagrus pagrus,4145,Pagrus pagrus,998017400.5
1993,403864,Pagrus spp,412,Pagrus spp,998017400.5
1993,403864,Plectorhinchus mediterraneus,0,Plectorhinchus mediterraneus,998017400.5
1993,403864,Sarpa salpa,3387,Sarpa salpa,998017400.5
1993,403864,Saurida undosquamis,214,Saurida undosquamis,998017400.5
1993,403864,Sciaena umbra,235,Sciaena umbra,998017400.5
1993,403864,Sciaenidae,671,Sciaenidae,998017400.5
1993,403864,Serranidae,723,Serranidae,998017400.5
1993,403864,Siganus spp,104,Siganus spp,998017400.5
1993,403864,Sparidae,15531,Sparidae,998017400.5
1993,403864,Sparisoma cretense,44,Sparisoma cretense,998017400.5
1993,403864,Spicara maena,135,Spicara maena,998017400.5
1993,403864,Spondyliosoma cantharus,804,Spondyliosoma cantharus,998017400.5
1993,403864,Synodontidae,1045,Synodontidae,998017400.5
1993,403864,Trachinus draco,28,Trachinus draco,998017400.5
1993,403864,Umbrina cirrosa,803,Umbrina cirrosa,998017400.5
1993,403864,Argentina spp,0,Argentina spp,998017400.5
1993,403864,Cepola macrophthalma,13,Cepola macrophthalma,998017400.5
1993,403864,Conger conger,2998,Conger conger,998017400.5
1993,403864,Eutrigla gurnardus,1099,Eutrigla gurnardus,998017400.5
1993,403864,Lepidopus caudatus,263,Lepidopus caudatus,998017400.5
1993,403864,Lophius spp,3320,Lophius spp,998017400.5
1993,403864,Perciformes,716,Perciformes,998017400.5
1993,403864,Polyprion americanus,29,Polyprion americanus,998017400.5
1993,403864,Scorpaenidae,2348,Scorpaenidae,998017400.5
1993,403864,Triglidae,8817,Triglidae,998017400.5
1993,403864,Zeus faber,381,Zeus faber,998017400.5
1994,415921,Argyrosomus regius,922,Argyrosomus regius,867055953.7
1994,415921,Balistes carolinensis,23,Balistes carolinensis,867055953.7
1994,415921,Boops boops,33491,Boops boops,867055953.7
1994,415921,Dentex dentex,3302,Dentex dentex,867055953.7
1994,415921,Dentex macrophthalmus,550,Dentex macrophthalmus,867055953.7
1994,415921,Dicentrarchus punctatus,604,Dicentrarchus punctatus,867055953.7
1994,415921,Dicentrarchus spp,2203,Dicentrarchus spp,867055953.7
1994,415921,Diplodus sargus,629,Diplodus sargus,867055953.7
1994,415921,Diplodus spp,5068,Diplodus spp,867055953.7
1994,415921,Epinephelus spp,1266,Epinephelus spp,867055953.7
1994,415921,Gobiidae,3268,Gobiidae,867055953.7
1994,415921,Lithognathus mormyrus,24,Lithognathus mormyrus,867055953.7
1994,415921,Liza saliens,6,Liza saliens,867055953.7
1994,415921,Mugil soiuy,334,Mugil soiuy,867055953.7
1994,415921,Mugilidae,23900,Mugilidae,867055953.7
1994,415921,Mullus spp,20164,Mullus spp,867055953.7
1994,415921,Oblada melanura,1608,Oblada melanura,867055953.7
1994,415921,Pagellus acarne,112,Pagellus acarne,867055953.7
1994,415921,Pagellus bogaraveo,42,Pagellus bogaraveo,867055953.7
1994,415921,Pagellus spp,3365,Pagellus spp,867055953.7
1994,415921,Pagrus pagrus,4072,Pagrus pagrus,867055953.7
1994,415921,Pagrus spp,761,Pagrus spp,867055953.7
1994,415921,Plectorhinchus mediterraneus,0,Plectorhinchus mediterraneus,867055953.7
1994,415921,Sarpa salpa,4079,Sarpa salpa,867055953.7
1994,415921,Saurida undosquamis,80,Saurida undosquamis,867055953.7
1994,415921,Sciaena umbra,145,Sciaena umbra,867055953.7
1994,415921,Sciaenidae,927,Sciaenidae,867055953.7
1994,415921,Serranidae,1319,Serranidae,867055953.7
1994,415921,Siganus spp,53,Siganus spp,867055953.7
1994,415921,Sparidae,16668,Sparidae,867055953.7
1994,415921,Sparisoma cretense,45,Sparisoma cretense,867055953.7
1994,415921,Spicara maena,203,Spicara maena,867055953.7
1994,415921,Spondyliosoma cantharus,1795,Spondyliosoma cantharus,867055953.7
1994,415921,Synodontidae,1531,Synodontidae,867055953.7
1994,415921,Trachinus draco,11,Trachinus draco,867055953.7
1994,415921,Umbrina cirrosa,903,Umbrina cirrosa,867055953.7
1994,415921,Argentina spp,0,Argentina spp,867055953.7
1994,415921,Cepola macrophthalma,7,Cepola macrophthalma,867055953.7
1994,415921,Conger conger,4353,Conger conger,867055953.7
1994,415921,Eutrigla gurnardus,1077,Eutrigla gurnardus,867055953.7
1994,415921,Lepidopus caudatus,173,Lepidopus caudatus,867055953.7
1994,415921,Lophius spp,4443,Lophius spp,867055953.7
1994,415921,Perciformes,496,Perciformes,867055953.7
1994,415921,Polyprion americanus,16,Polyprion americanus,867055953.7
1994,415921,Scorpaenidae,2733,Scorpaenidae,867055953.7
1994,415921,Triglidae,7013,Triglidae,867055953.7
1994,415921,Zeus faber,458,Zeus faber,867055953.7
1995,407963,Argyrosomus regius,911,Argyrosomus regius,910793702.2
1995,407963,Balistes carolinensis,59,Balistes carolinensis,910793702.2
1995,407963,Boops boops,28962,Boops boops,910793702.2
1995,407963,Dentex dentex,3061,Dentex dentex,910793702.2
1995,407963,Dentex macrophthalmus,710,Dentex macrophthalmus,910793702.2
1995,407963,Dicentrarchus punctatus,73,Dicentrarchus punctatus,910793702.2
1995,407963,Dicentrarchus spp,2498,Dicentrarchus spp,910793702.2
1995,407963,Diplodus sargus,885,Diplodus sargus,910793702.2
1995,407963,Diplodus spp,5965,Diplodus spp,910793702.2
1995,407963,Epinephelus spp,1376,Epinephelus spp,910793702.2
1995,407963,Gobiidae,2485,Gobiidae,910793702.2
1995,407963,Lithognathus mormyrus,919,Lithognathus mormyrus,910793702.2
1995,407963,Liza saliens,1,Liza saliens,910793702.2
1995,407963,Mugil soiuy,775,Mugil soiuy,910793702.2
1995,407963,Mugilidae,27256,Mugilidae,910793702.2
1995,407963,Mullus spp,18859,Mullus spp,910793702.2
1995,407963,Oblada melanura,1069,Oblada melanura,910793702.2
1995,407963,Pagellus acarne,445,Pagellus acarne,910793702.2
1995,407963,Pagellus bogaraveo,12,Pagellus bogaraveo,910793702.2
1995,407963,Pagellus spp,5013,Pagellus spp,910793702.2
1995,407963,Pagrus pagrus,3892,Pagrus pagrus,910793702.2
1995,407963,Pagrus spp,812,Pagrus spp,910793702.2
1995,407963,Plectorhinchus mediterraneus,0,Plectorhinchus mediterraneus,910793702.2
1995,407963,Sarpa salpa,1936,Sarpa salpa,910793702.2
1995,407963,Saurida undosquamis,80,Saurida undosquamis,910793702.2
1995,407963,Sciaena umbra,43,Sciaena umbra,910793702.2
1995,407963,Sciaenidae,1070,Sciaenidae,910793702.2
1995,407963,Serranidae,1106,Serranidae,910793702.2
1995,407963,Siganus spp,297,Siganus spp,910793702.2
1995,407963,Sparidae,10577,Sparidae,910793702.2
1995,407963,Sparisoma cretense,29,Sparisoma cretense,910793702.2
1995,407963,Spicara maena,218,Spicara maena,910793702.2
1995,407963,Spondyliosoma cantharus,498,Spondyliosoma cantharus,910793702.2
1995,407963,Synodontidae,1135,Synodontidae,910793702.2
1995,407963,Trachinus draco,8,Trachinus draco,910793702.2
1995,407963,Umbrina cirrosa,207,Umbrina cirrosa,910793702.2
1995,407963,Argentina spp,0,Argentina spp,910793702.2
1995,407963,Cepola macrophthalma,0,Cepola macrophthalma,910793702.2
1995,407963,Conger conger,2752,Conger conger,910793702.2
1995,407963,Eutrigla gurnardus,1070,Eutrigla gurnardus,910793702.2
1995,407963,Lepidopus caudatus,7,Lepidopus caudatus,910793702.2
1995,407963,Lophius spp,4132,Lophius spp,910793702.2
1995,407963,Perciformes,493,Perciformes,910793702.2
1995,407963,Polyprion americanus,8,Polyprion americanus,910793702.2
1995,407963,Scorpaenidae,2210,Scorpaenidae,910793702.2
1995,407963,Trichiurus lepturus,565,Trichiurus lepturus,910793702.2
1995,407963,Triglidae,6482,Triglidae,910793702.2
1995,407963,Zeus faber,477,Zeus faber,910793702.2
1996,395107,Argyrosomus regius,1051,Argyrosomus regius,1031342433
1996,395107,Balistes carolinensis,38,Balistes carolinensis,1031342433
1996,395107,Boops boops,28857,Boops boops,1031342433
1996,395107,Dentex dentex,2287,Dentex dentex,1031342433
1996,395107,Dentex macrophthalmus,651,Dentex macrophthalmus,1031342433
1996,395107,Dicentrarchus punctatus,424,Dicentrarchus punctatus,1031342433
1996,395107,Dicentrarchus spp,2846,Dicentrarchus spp,1031342433
1996,395107,Diplodus sargus,999,Diplodus sargus,1031342433
1996,395107,Diplodus spp,6272,Diplodus spp,1031342433
1996,395107,Epinephelus spp,1829,Epinephelus spp,1031342433
1996,395107,Gobiidae,2274,Gobiidae,1031342433
1996,395107,Lithognathus mormyrus,718,Lithognathus mormyrus,1031342433
1996,395107,Liza saliens,3,Liza saliens,1031342433
1996,395107,Mugil soiuy,1039,Mugil soiuy,1031342433
1996,395107,Mugilidae,34003,Mugilidae,1031342433
1996,395107,Mullus spp,21706,Mullus spp,1031342433
1996,395107,Oblada melanura,1020,Oblada melanura,1031342433
1996,395107,Pagellus acarne,90,Pagellus acarne,1031342433
1996,395107,Pagellus bogaraveo,12,Pagellus bogaraveo,1031342433
1996,395107,Pagellus spp,2897,Pagellus spp,1031342433
1996,395107,Pagrus pagrus,3398,Pagrus pagrus,1031342433
1996,395107,Pagrus spp,669,Pagrus spp,1031342433
1996,395107,Plectorhinchus mediterraneus,4,Plectorhinchus mediterraneus,1031342433
1996,395107,Sarpa salpa,1937,Sarpa salpa,1031342433
1996,395107,Saurida undosquamis,124,Saurida undosquamis,1031342433
1996,395107,Sciaena umbra,52,Sciaena umbra,1031342433
1996,395107,Sciaenidae,666,Sciaenidae,1031342433
1996,395107,Serranidae,1565,Serranidae,1031342433
1996,395107,Siganus spp,763,Siganus spp,1031342433
1996,395107,Sparidae,10625,Sparidae,1031342433
1996,395107,Sparisoma cretense,32,Sparisoma cretense,1031342433
1996,395107,Spicara maena,285,Spicara maena,1031342433
1996,395107,Spondyliosoma cantharus,594,Spondyliosoma cantharus,1031342433
1996,395107,Synodontidae,1484,Synodontidae,1031342433
1996,395107,Trachinus draco,83,Trachinus draco,1031342433
1996,395107,Umbrina cirrosa,215,Umbrina cirrosa,1031342433
1996,395107,Argentina spp,0,Argentina spp,1031342433
1996,395107,Cepola macrophthalma,8,Cepola macrophthalma,1031342433
1996,395107,Conger conger,3036,Conger conger,1031342433
1996,395107,Eutrigla gurnardus,1264,Eutrigla gurnardus,1031342433
1996,395107,Lepidopus caudatus,1619,Lepidopus caudatus,1031342433
1996,395107,Lophius spp,3693,Lophius spp,1031342433
1996,395107,Perciformes,609,Perciformes,1031342433
1996,395107,Polyprion americanus,12,Polyprion americanus,1031342433
1996,395107,Scorpaenidae,2240,Scorpaenidae,1031342433
1996,395107,Trichiurus lepturus,918,Trichiurus lepturus,1031342433
1996,395107,Triglidae,7035,Triglidae,1031342433
1996,395107,Zeus faber,596,Zeus faber,1031342433
1997,396345,Ammodytes spp,164,Ammodytes spp,811593600.3
1997,396345,Argyrosomus regius,664,Argyrosomus regius,811593600.3
1997,396345,Balistes carolinensis,52,Balistes carolinensis,811593600.3
1997,396345,Boops boops,25614,Boops boops,811593600.3
1997,396345,Dentex dentex,1458,Dentex dentex,811593600.3
1997,396345,Dentex macrophthalmus,1010,Dentex macrophthalmus,811593600.3
1997,396345,Dicentrarchus punctatus,119,Dicentrarchus punctatus,811593600.3
1997,396345,Dicentrarchus spp,3550,Dicentrarchus spp,811593600.3
1997,396345,Diplodus sargus,1022,Diplodus sargus,811593600.3
1997,396345,Diplodus spp,5806,Diplodus spp,811593600.3
1997,396345,Epinephelus spp,1768,Epinephelus spp,811593600.3
1997,396345,Gobiidae,1919,Gobiidae,811593600.3
1997,396345,Lithognathus mormyrus,1011,Lithognathus mormyrus,811593600.3
1997,396345,Liza saliens,2,Liza saliens,811593600.3
1997,396345,Mugil soiuy,2718,Mugil soiuy,811593600.3
1997,396345,Mugilidae,31048,Mugilidae,811593600.3
1997,396345,Mullus spp,17360,Mullus spp,811593600.3
1997,396345,Oblada melanura,848,Oblada melanura,811593600.3
1997,396345,Pagellus acarne,477,Pagellus acarne,811593600.3
1997,396345,Pagellus bogaraveo,20,Pagellus bogaraveo,811593600.3
1997,396345,Pagellus spp,3379,Pagellus spp,811593600.3
1997,396345,Pagrus pagrus,2924,Pagrus pagrus,811593600.3
1997,396345,Pagrus spp,602,Pagrus spp,811593600.3
1997,396345,Plectorhinchus mediterraneus,5,Plectorhinchus mediterraneus,811593600.3
1997,396345,Sarpa salpa,2413,Sarpa salpa,811593600.3
1997,396345,Saurida undosquamis,61,Saurida undosquamis,811593600.3
1997,396345,Sciaena umbra,40,Sciaena umbra,811593600.3
1997,396345,Sciaenidae,535,Sciaenidae,811593600.3
1997,396345,Serranidae,2072,Serranidae,811593600.3
1997,396345,Siganus spp,390,Siganus spp,811593600.3
1997,396345,Sparidae,8535,Sparidae,811593600.3
1997,396345,Sparisoma cretense,37,Sparisoma cretense,811593600.3
1997,396345,Spicara maena,505,Spicara maena,811593600.3
1997,396345,Spondyliosoma cantharus,484,Spondyliosoma cantharus,811593600.3
1997,396345,Synodontidae,1257,Synodontidae,811593600.3
1997,396345,Trachinus draco,154,Trachinus draco,811593600.3
1997,396345,Umbrina cirrosa,142,Umbrina cirrosa,811593600.3
1997,396345,Argentina spp,0,Argentina spp,811593600.3
1997,396345,Cepola macrophthalma,10,Cepola macrophthalma,811593600.3
1997,396345,Conger conger,3640,Conger conger,811593600.3
1997,396345,Eutrigla gurnardus,1158,Eutrigla gurnardus,811593600.3
1997,396345,Lepidopus caudatus,1365,Lepidopus caudatus,811593600.3
1997,396345,Lophius spp,7956,Lophius spp,811593600.3
1997,396345,Perciformes,453,Perciformes,811593600.3
1997,396345,Polyprion americanus,17,Polyprion americanus,811593600.3
1997,396345,Scorpaenidae,2309,Scorpaenidae,811593600.3
1997,396345,Trichiurus lepturus,696,Trichiurus lepturus,811593600.3
1997,396345,Triglidae,5051,Triglidae,811593600.3
1997,396345,Zeus faber,424,Zeus faber,811593600.3
1998,385189,Ammodytes spp,283,Ammodytes spp,934292285.8
1998,385189,Argyrosomus regius,804,Argyrosomus regius,934292285.8
1998,385189,Balistes carolinensis,58,Balistes carolinensis,934292285.8
1998,385189,Boops boops,27906,Boops boops,934292285.8
1998,385189,Dentex dentex,1237,Dentex dentex,934292285.8
1998,385189,Dentex macrophthalmus,535,Dentex macrophthalmus,934292285.8
1998,385189,Dicentrarchus punctatus,135,Dicentrarchus punctatus,934292285.8
1998,385189,Dicentrarchus spp,4486,Dicentrarchus spp,934292285.8
1998,385189,Diplodus sargus,823,Diplodus sargus,934292285.8
1998,385189,Diplodus spp,4793,Diplodus spp,934292285.8
1998,385189,Epinephelus spp,1793,Epinephelus spp,934292285.8
1998,385189,Gobiidae,1917,Gobiidae,934292285.8
1998,385189,Lithognathus mormyrus,1184,Lithognathus mormyrus,934292285.8
1998,385189,Liza saliens,2,Liza saliens,934292285.8
1998,385189,Mugil soiuy,3661,Mugil soiuy,934292285.8
1998,385189,Mugilidae,35982,Mugilidae,934292285.8
1998,385189,Mullus spp,16986,Mullus spp,934292285.8
1998,385189,Oblada melanura,794,Oblada melanura,934292285.8
1998,385189,Pagellus acarne,670,Pagellus acarne,934292285.8
1998,385189,Pagellus bogaraveo,20,Pagellus bogaraveo,934292285.8
1998,385189,Pagellus spp,2131,Pagellus spp,934292285.8
1998,385189,Pagrus pagrus,2740,Pagrus pagrus,934292285.8
1998,385189,Pagrus spp,703,Pagrus spp,934292285.8
1998,385189,Plectorhinchus mediterraneus,4,Plectorhinchus mediterraneus,934292285.8
1998,385189,Sarpa salpa,2235,Sarpa salpa,934292285.8
1998,385189,Saurida undosquamis,37,Saurida undosquamis,934292285.8
1998,385189,Sciaena umbra,48,Sciaena umbra,934292285.8
1998,385189,Sciaenidae,348,Sciaenidae,934292285.8
1998,385189,Serranidae,4483,Serranidae,934292285.8
1998,385189,Siganus spp,425,Siganus spp,934292285.8
1998,385189,Sparidae,7774,Sparidae,934292285.8
1998,385189,Sparisoma cretense,78,Sparisoma cretense,934292285.8
1998,385189,Spicara maena,395,Spicara maena,934292285.8
1998,385189,Spondyliosoma cantharus,348,Spondyliosoma cantharus,934292285.8
1998,385189,Synodontidae,1138,Synodontidae,934292285.8
1998,385189,Trachinus draco,207,Trachinus draco,934292285.8
1998,385189,Umbrina cirrosa,248,Umbrina cirrosa,934292285.8
1998,385189,Argentina spp,145,Argentina spp,934292285.8
1998,385189,Cepola macrophthalma,0,Cepola macrophthalma,934292285.8
1998,385189,Conger conger,2923,Conger conger,934292285.8
1998,385189,Eutrigla gurnardus,1067,Eutrigla gurnardus,934292285.8
1998,385189,Lepidopus caudatus,1713,Lepidopus caudatus,934292285.8
1998,385189,Lophius spp,3982,Lophius spp,934292285.8
1998,385189,Perciformes,629,Perciformes,934292285.8
1998,385189,Polyprion americanus,15,Polyprion americanus,934292285.8
1998,385189,Scorpaenidae,2453,Scorpaenidae,934292285.8
1998,385189,Trichiurus lepturus,775,Trichiurus lepturus,934292285.8
1998,385189,Triglidae,4672,Triglidae,934292285.8
1998,385189,Zeus faber,531,Zeus faber,934292285.8
1999,387437,Ammodytes spp,368,Ammodytes spp,901728905
1999,387437,Argyrosomus regius,960,Argyrosomus regius,901728905
1999,387437,Balistes carolinensis,34,Balistes carolinensis,901728905
1999,387437,Boops boops,24800,Boops boops,901728905
1999,387437,Dentex dentex,1172,Dentex dentex,901728905
1999,387437,Dentex macrophthalmus,497,Dentex macrophthalmus,901728905
1999,387437,Dicentrarchus punctatus,203,Dicentrarchus punctatus,901728905
1999,387437,Dicentrarchus spp,4196,Dicentrarchus spp,901728905
1999,387437,Diplodus sargus,1481,Diplodus sargus,901728905
1999,387437,Diplodus spp,5608,Diplodus spp,901728905
1999,387437,Epinephelus spp,2865,Epinephelus spp,901728905
1999,387437,Gobiidae,2682,Gobiidae,901728905
1999,387437,Lithognathus mormyrus,1004,Lithognathus mormyrus,901728905
1999,387437,Liza saliens,2,Liza saliens,901728905
1999,387437,Mugil soiuy,5174,Mugil soiuy,901728905
1999,387437,Mugilidae,35650,Mugilidae,901728905
1999,387437,Mullus spp,20814,Mullus spp,901728905
1999,387437,Oblada melanura,734,Oblada melanura,901728905
1999,387437,Pagellus acarne,339,Pagellus acarne,901728905
1999,387437,Pagellus bogaraveo,38,Pagellus bogaraveo,901728905
1999,387437,Pagellus spp,2756,Pagellus spp,901728905
1999,387437,Pagrus pagrus,4338,Pagrus pagrus,901728905
1999,387437,Pagrus spp,751,Pagrus spp,901728905
1999,387437,Plectorhinchus mediterraneus,0,Plectorhinchus mediterraneus,901728905
1999,387437,Sarpa salpa,1963,Sarpa salpa,901728905
1999,387437,Saurida undosquamis,48,Saurida undosquamis,901728905
1999,387437,Sciaena umbra,72,Sciaena umbra,901728905
1999,387437,Sciaenidae,281,Sciaenidae,901728905
1999,387437,Serranidae,1791,Serranidae,901728905
1999,387437,Siganus spp,510,Siganus spp,901728905
1999,387437,Sparidae,9518,Sparidae,901728905
1999,387437,Sparisoma cretense,58,Sparisoma cretense,901728905
1999,387437,Spicara maena,419,Spicara maena,901728905
1999,387437,Spondyliosoma cantharus,416,Spondyliosoma cantharus,901728905
1999,387437,Synodontidae,1387,Synodontidae,901728905
1999,387437,Trachinus draco,24,Trachinus draco,901728905
1999,387437,Umbrina cirrosa,248,Umbrina cirrosa,901728905
1999,387437,Argentina spp,352,Argentina spp,901728905
1999,387437,Cepola macrophthalma,19,Cepola macrophthalma,901728905
1999,387437,Conger conger,3122,Conger conger,901728905
1999,387437,Eutrigla gurnardus,1159,Eutrigla gurnardus,901728905
1999,387437,Lepidopus caudatus,1830,Lepidopus caudatus,901728905
1999,387437,Lophius spp,3825,Lophius spp,901728905
1999,387437,Perciformes,530,Perciformes,901728905
1999,387437,Polyprion americanus,37,Polyprion americanus,901728905
1999,387437,Scorpaenidae,1842,Scorpaenidae,901728905
1999,387437,Trichiurus lepturus,711,Trichiurus lepturus,901728905
1999,387437,Triglidae,4168,Triglidae,901728905
1999,387437,Zeus faber,418,Zeus faber,901728905
2000,384881,Ammodytes spp,308,Ammodytes spp,815836862.4
2000,384881,Argyrosomus regius,937,Argyrosomus regius,815836862.4
2000,384881,Balistes carolinensis,62,Balistes carolinensis,815836862.4
2000,384881,Boops boops,25873,Boops boops,815836862.4
2000,384881,Dentex dentex,1241,Dentex dentex,815836862.4
2000,384881,Dentex macrophthalmus,378,Dentex macrophthalmus,815836862.4
2000,384881,Dicentrarchus punctatus,186,Dicentrarchus punctatus,815836862.4
2000,384881,Dicentrarchus spp,2500,Dicentrarchus spp,815836862.4
2000,384881,Diplodus sargus,1579,Diplodus sargus,815836862.4
2000,384881,Diplodus spp,4951,Diplodus spp,815836862.4
2000,384881,Epinephelus spp,2168,Epinephelus spp,815836862.4
2000,384881,Gobiidae,2353,Gobiidae,815836862.4
2000,384881,Lithognathus mormyrus,1032,Lithognathus mormyrus,815836862.4
2000,384881,Liza saliens,0,Liza saliens,815836862.4
2000,384881,Mugil soiuy,5406,Mugil soiuy,815836862.4
2000,384881,Mugilidae,35750,Mugilidae,815836862.4
2000,384881,Mullus spp,20535,Mullus spp,815836862.4
2000,384881,Oblada melanura,822,Oblada melanura,815836862.4
2000,384881,Pagellus acarne,284,Pagellus acarne,815836862.4
2000,384881,Pagellus bogaraveo,38,Pagellus bogaraveo,815836862.4
2000,384881,Pagellus spp,3252,Pagellus spp,815836862.4
2000,384881,Pagrus pagrus,3368,Pagrus pagrus,815836862.4
2000,384881,Pagrus spp,614,Pagrus spp,815836862.4
2000,384881,Plectorhinchus mediterraneus,0,Plectorhinchus mediterraneus,815836862.4
2000,384881,Sarpa salpa,1804,Sarpa salpa,815836862.4
2000,384881,Saurida undosquamis,21,Saurida undosquamis,815836862.4
2000,384881,Sciaena umbra,24,Sciaena umbra,815836862.4
2000,384881,Sciaenidae,426,Sciaenidae,815836862.4
2000,384881,Serranidae,1023,Serranidae,815836862.4
2000,384881,Siganus spp,723,Siganus spp,815836862.4
2000,384881,Sparidae,8537,Sparidae,815836862.4
2000,384881,Sparisoma cretense,33,Sparisoma cretense,815836862.4
2000,384881,Spicara maena,255,Spicara maena,815836862.4
2000,384881,Spondyliosoma cantharus,277,Spondyliosoma cantharus,815836862.4
2000,384881,Synodontidae,1568,Synodontidae,815836862.4
2000,384881,Trachinus draco,53,Trachinus draco,815836862.4
2000,384881,Umbrina cirrosa,131,Umbrina cirrosa,815836862.4
2000,384881,Argentina spp,46,Argentina spp,815836862.4
2000,384881,Cepola macrophthalma,43,Cepola macrophthalma,815836862.4
2000,384881,Conger conger,2554,Conger conger,815836862.4
2000,384881,Eutrigla gurnardus,1090,Eutrigla gurnardus,815836862.4
2000,384881,Lepidopus caudatus,707,Lepidopus caudatus,815836862.4
2000,384881,Lophius spp,4159,Lophius spp,815836862.4
2000,384881,Perciformes,841,Perciformes,815836862.4
2000,384881,Polyprion americanus,35,Polyprion americanus,815836862.4
2000,384881,Scorpaenidae,2051,Scorpaenidae,815836862.4
2000,384881,Trichiurus lepturus,809,Trichiurus lepturus,815836862.4
2000,384881,Triglidae,3295,Triglidae,815836862.4
2000,384881,Zeus faber,385,Zeus faber,815836862.4
2001,369066,Ammodytes spp,106,Ammodytes spp,901315110.5
2001,369066,Argyrosomus regius,1263,Argyrosomus regius,901315110.5
2001,369066,Balistes carolinensis,66,Balistes carolinensis,901315110.5
2001,369066,Boops boops,23576,Boops boops,901315110.5
2001,369066,Dentex dentex,767,Dentex dentex,901315110.5
2001,369066,Dentex macrophthalmus,318,Dentex macrophthalmus,901315110.5
2001,369066,Dicentrarchus punctatus,238,Dicentrarchus punctatus,901315110.5
2001,369066,Dicentrarchus spp,1587,Dicentrarchus spp,901315110.5
2001,369066,Diplodus sargus,1382,Diplodus sargus,901315110.5
2001,369066,Diplodus spp,4570,Diplodus spp,901315110.5
2001,369066,Epinephelus aeneus,7,Epinephelus aeneus,901315110.5
2001,369066,Epinephelus caninus,1,Epinephelus caninus,901315110.5
2001,369066,Epinephelus spp,2095,Epinephelus spp,901315110.5
2001,369066,Gobiidae,3085,Gobiidae,901315110.5
2001,369066,Gobius niger,1,Gobius niger,901315110.5
2001,369066,Lithognathus mormyrus,1115,Lithognathus mormyrus,901315110.5
2001,369066,Liza saliens,10,Liza saliens,901315110.5
2001,369066,Mugil soiuy,2428,Mugil soiuy,901315110.5
2001,369066,Mugilidae,33593,Mugilidae,901315110.5
2001,369066,Mullus spp,18234,Mullus spp,901315110.5
2001,369066,Oblada melanura,590,Oblada melanura,901315110.5
2001,369066,Pagellus acarne,206,Pagellus acarne,901315110.5
2001,369066,Pagellus bogaraveo,38,Pagellus bogaraveo,901315110.5
